CommentID,VideoID,VideoTitle,AuthorName,AuthorChannelID,CommentText,Sentiment,Likes,Replies,PublishedAt,CountryCode,CategoryID,CommentTextWithContext
UgxJCIlukobrGQ0bENd4AaABAg,1SnPKhCdlsU,Php Tutorial for Beginners in Hindi with MySQL Project,@mdsafaatanzumpolok484,UCUCvy4Muu67N3W2iagj5wAA,Bangladesgh,Neutral,0,0,2024-11-18 15:27:38,IN,27,Video Title: Php Tutorial for Beginners in Hindi with MySQL Project. Comment: Bangladesgh
UgwplmHIzPky3p5lirR4AaABAg,PYX15otb5n4,Trump’s Tariffs BACKFIRE Spectacularly | The Kyle Kulinski Show,@Neuralatrophy,UCFBvXu-Dl3JyCIJkrSG-ymg,"I imagine Trumps idea was to remove constraints on local corporations with the idea that ""trickle down economics"" would take over and fill the gaps in his policy without having to increase government spending through incentives. For that to even have a chance to work, those tariffs need to be on industry not country otherwise they just move assembly and you need to keep the flow of raw materials strong. Where they can be locally sourced, you apply tariffs in proportion to demand.",Neutral,0,0,2025-01-15 19:22:40,US,25,"Video Title: Trump’s Tariffs BACKFIRE Spectacularly | The Kyle Kulinski Show. Comment: I imagine Trumps idea was to remove constraints on local corporations with the idea that ""trickle down economics"" would take over and fill the gaps in his policy without having to increase government spending through incentives. For that to even have a chance to work, those tariffs need to be on industry not country otherwise they just move assembly and you need to keep the flow of raw materials strong. Where they can be locally sourced, you apply tariffs in proportion to demand."
Ugzp40ObN_OrewWRPeF4AaABAg,ykpuyNy5oUM,#3 Django tutorials | First App in Django - part 1,@quranicscience9631,UCDGZ2ZVa0A-HFV9WNwGAPJA,thank you,Positive,0,0,2020-11-16 06:04:22,IN,27,Video Title: #3 Django tutorials | First App in Django - part 1. Comment: thank you
Ugz8-pU5J8H6jPoA89B4AaABAg,YkfuTjvuXWA,Russia’s bombardment of Ukraine's Donbas region – BBC News,@Птица-я8н,UCeQA9wUE2FADGLgdjjJQtfg,Как вы достали Россию вы так надоели по горло. Этот ваш Зеленский ваш ебнутый Байден иостальные англосаксы. Что вы делаете на нашей земле? Давайте обратно к себе за океан.  От ваших рож блевать хочется.,Negative,0,1,2022-05-22 03:47:42,GB,25,Video Title: Russia’s bombardment of Ukraine's Donbas region – BBC News. Comment: Как вы достали Россию вы так надоели по горло. Этот ваш Зеленский ваш ебнутый Байден иостальные англосаксы. Что вы делаете на нашей земле? Давайте обратно к себе за океан.  От ваших рож блевать хочется.
UgxSsm_ph6bwM4X5YmV4AaABAg,Wc5tBB6Jgz4,"Russia attacks military base in western Ukraine, reportedly killing 35, injuring 134  | DW News",@vortex162,UCwhzu2yXIEhqHHEn_8aFKqQ,"Well, maybe he should have gone to Donbass where they shelled civilians for eight years to get a different perspective!",Negative,6,0,2022-03-15 01:37:12,DE,25,"Video Title: Russia attacks military base in western Ukraine, reportedly killing 35, injuring 134  | DW News. Comment: Well, maybe he should have gone to Donbass where they shelled civilians for eight years to get a different perspective!"
Ugg2IYi4qcXey3gCoAEC,E7Voso411Vs,Step-by-step ASP.NET MVC Tutorial for Beginners | Mosh,@taulantloshi6001,UCYaShpRJQZ7zSkrCp_Z6vfQ,"I can say this is the best tutorial ever I have watched about MVC, thanks a million times for sharing this video :) :) :)",Positive,57,3,2017-01-14 10:27:07,AU,27,"Video Title: Step-by-step ASP.NET MVC Tutorial for Beginners | Mosh. Comment: I can say this is the best tutorial ever I have watched about MVC, thanks a million times for sharing this video :) :) :)"
Ugw0a_q0G--S7qKgDed4AaABAg,QnIjc6UqR8g,John Bolton on Donald Trump: He Blew The (Greenland) Negotiations Up | Full Interview,@mitchletterman340,UC23VIwIaJbNhHEdblAQ5Xkw,"Give it up Mr. Bolton, your neoliberal agenda has ruined the American Empire. You're a pathetic shadow of glory.",Negative,0,0,2025-01-12 19:48:36,AU,25,"Video Title: John Bolton on Donald Trump: He Blew The (Greenland) Negotiations Up | Full Interview. Comment: Give it up Mr. Bolton, your neoliberal agenda has ruined the American Empire. You're a pathetic shadow of glory."
UgxkKk8BiCDOj5hOYj14AaABAg_aug,2WLuuCM6Ej0,Congresswoman Katie Porter grills billionaire CEO over pay disparity at JP Morgan,AugmentedUser,AugmentedCID,Why wasn't child support a topic in this?,Neutral,0,0,2025-02-05 03:47:15,GB,25,Video Title: Congresswoman Katie Porter grills billionaire CEO over pay disparity at JP Morgan. Comment: Why wasn't child support a topic in this?
UgzoEkQmqqSIYDeNi_54AaABAg_aug,45ryDIPHdGg,Python Machine Learning Tutorial #2 - Linear Regression p.1,AugmentedUser,AugmentedCID,You should consider growing your hair out; it would enhance your appearance.,Neutral,0,0,2025-02-05 04:28:17,US,27,Video Title: Python Machine Learning Tutorial #2 - Linear Regression p.1. Comment: You should consider growing your hair out; it would enhance your appearance.
Ugw92zd3HxiuhrYT2Ad4AaABAg,JZhUmQP0xes,WHAT KIND OF RIDER ARE YOU? 😳,@uttam656,UC8wWKHcfLudlmXodCIc5apA,I am the third one 😊,Positive,1,0,2025-01-12 04:17:06,CA,17,Video Title: WHAT KIND OF RIDER ARE YOU? 😳. Comment: I am the third one 😊
UgzN-0OVJ76ZxYACSPZ4AaABAg_aug,iik_F9gIOmc,How Squid Game was filmed! 😳 #shorts #squidgame,AugmentedUser,AugmentedCID,It's funny how some people think the glass bridge game was part of the actual Squid Game series ☠️,Negative,0,0,2025-02-04 03:23:53,IE,24,Video Title: How Squid Game was filmed! 😳 #shorts #squidgame. Comment: It's funny how some people think the glass bridge game was part of the actual Squid Game series ☠️
Ugy4LSBjigTfRje8Yil4AaABAg,voNYUgAgEsI,Took the game too seriously #shorts #funny,@matyasfekete8341,UCzB8L_IEVe5EGLZ8aBQ4Wew,"Saw a video of people doing this with a girl at a bar, she put the eye in bullseye",Neutral,0,0,2025-01-13 14:11:01,IE,24,"Video Title: Took the game too seriously #shorts #funny. Comment: Saw a video of people doing this with a girl at a bar, she put the eye in bullseye"
UgwLduUTQCvTZlpZkCB4AaABAg,LEGE4dT2Yjs,Speed Gets Surprised With A Luxury SUV! 🏎️🔥#shorts,@RealAceGaming,UC6R3YU5R9aGjwkw5khK_HGQ,Eat the rich,Negative,0,0,2025-01-13 19:31:43,IE,2,Video Title: Speed Gets Surprised With A Luxury SUV! 🏎️🔥#shorts. Comment: Eat the rich
UgyEIzKvsFZqZy99Rs94AaABAg,80yWlLsN5lY,Alex Pereira Vs Israel Adesanya 2 | Stylebender Vs Poatan: MMA UFC,@215ja7,UCTakEi9c6m71eRBWqDV2IOQ,This match had me on the edge,Positive,0,0,2025-01-11 15:05:14,GB,17,Video Title: Alex Pereira Vs Israel Adesanya 2 | Stylebender Vs Poatan: MMA UFC. Comment: This match had me on the edge
UgwuLEdc-Z-VYdOrZep4AaABAg_aug,TOJ9yjvlapY,D3.js - A Practical Introduction,AugmentedUser,AugmentedCID,bad! in German it's schlecht for you. A grade of 6!,Negative,0,0,2025-02-02 11:37:34,DE,27,Video Title: D3.js - A Practical Introduction. Comment: bad! in German it's schlecht for you. A grade of 6!
Ugx6wgIgL3Agcf8Fj0h4AaABAg,VlPiVmYuoqw,"JavaScript Tutorial (2024) for Beginners to Pro (with Notes, Projects & Practice Questions)",@GauravReddy-e6h,UCRMIsP-7WJsYfL1D75ulI8w,5:07:58,Neutral,1,0,2025-01-01 13:48:51,IN,27,"Video Title: JavaScript Tutorial (2024) for Beginners to Pro (with Notes, Projects & Practice Questions). Comment: 5:07:58"
UgzVcczeIxeayEer8Al4AaABAg,KbjhsBWp_YM,The 5070 is NOT as fast as the 4090...marketing BS explained,@mje19D,UCG-HSFvd49qner2BKv6Iy7w,"As a 4090 owner, I am gonna skip the next generation of cards.",Neutral,17,9,2025-01-07 20:22:43,AU,28,"Video Title: The 5070 is NOT as fast as the 4090...marketing BS explained. Comment: As a 4090 owner, I am gonna skip the next generation of cards."
UgyvfHsCnkDplDfWWqp4AaABAg,q_5RnXGydh0,Who's going to jump in the puddle of poop ? 🤮🤣   Ronaldo vs Messi vs Alisha vs MrBeast 😱,@evelynabarquez100,UCKjTXc4s2gGa6AyFJBrAe_Q,Messi go to da podle of poop,Positive,0,0,2025-01-14 00:20:31,AU,17,Video Title: Who's going to jump in the puddle of poop ? 🤮🤣   Ronaldo vs Messi vs Alisha vs MrBeast 😱. Comment: Messi go to da podle of poop
UgxLWq1sugx91s4Fpg94AaABAg,ADlFj-mDyb0,Ben Shapiro REACTS to INSANE Woke TikToks | Volume 8,@halolover3167,UCOy_sNGOYg76W_27OqO8Arg,"“Sweet baby Jesus!” 😂
I feel your pain Ben!😂",Positive,0,0,2024-12-13 15:02:14,US,25,"Video Title: Ben Shapiro REACTS to INSANE Woke TikToks | Volume 8. Comment: “Sweet baby Jesus!” 😂
I feel your pain Ben!😂"
UgwxaEgUa4-2Fp1h-BB4AaABAg,bGWC5ku_dIQ,iShowSpeed Made Garnacho's Celebration🔥⚡️,@JimmyKing-ti5iu,UCtesR5r_-RCx3YWkBVkTEJw,Deserves a sub,Positive,1,0,2025-01-11 15:01:08,AU,17,Video Title: iShowSpeed Made Garnacho's Celebration🔥⚡️. Comment: Deserves a sub
Ugzfc9ogJhDldrIjKnB4AaABAg,eDb5wRZiEHM,Jan. 6 panel zeroing in on high-level Trump officials,@lfeb,UC3tkdzzlgopLB7UGHhPqO4g,"The truth will set them in prison! They're all traitorous thieves, I hope testifying isn't going to keep them from their own charges!",Negative,0,0,2022-08-02 19:10:10,US,25,"Video Title: Jan. 6 panel zeroing in on high-level Trump officials. Comment: The truth will set them in prison! They're all traitorous thieves, I hope testifying isn't going to keep them from their own charges!"
UgyHFrIhWfKBmom5hOR4AaABAg,Ti_gFEe1XNY,How to Talk Like a Native Speaker | Marc Green | TEDxHeidelberg,@Xxxxskfhspfndd,UCoQ5cYbj1cATPLgtVzcf1AQ,26.09.2024,Neutral,1,2,2024-09-25 21:16:09,US,25,Video Title: How to Talk Like a Native Speaker | Marc Green | TEDxHeidelberg. Comment: 26.09.2024
UgymmZObtXtXFW_58zp4AaABAg,Q_7AuZCL1I8,Biden pardons more family members,@NikkolasGaskins-pi8me,UCjRazEZRCnkAEh6pi19nBZw,This is disgraceful and disgusting and disappointing,Negative,3,1,2025-01-20 19:14:21,US,25,Video Title: Biden pardons more family members. Comment: This is disgraceful and disgusting and disappointing
UgzXxFY4uVDIEZ1dcK14AaABAg,aoFCLhGQ-s0,LA faces 'extreme fire danger' as high winds forecast | BBC News,@DeclanStewartHellsingDS-u4m,UCdl4WcX7LcYigUHLUYqbcmA,"i heard their government is struggling so bad theyve resorted to using slave labour to deal with the fires whilst, this is the craziest thing,  millionaires are paying **private** firefighters just to protect their own stuff

what an absolutely nutso state of basic infrastructure and civil rights, America really is a dystopian nightmare, its even behind china in regards to things like this XD",Negative,1,0,2025-01-17 10:21:42,GB,25,"Video Title: LA faces 'extreme fire danger' as high winds forecast | BBC News. Comment: i heard their government is struggling so bad theyve resorted to using slave labour to deal with the fires whilst, this is the craziest thing,  millionaires are paying **private** firefighters just to protect their own stuff

what an absolutely nutso state of basic infrastructure and civil rights, America really is a dystopian nightmare, its even behind china in regards to things like this XD"
UgwY0hOvcK18F2KV7Cx4AaABAg,VL1BX7o7Lj4,is this rainbolt’s greatest guess?,@robertharyono5417,UCyzV8Yi7F2T29DlS__-HHug,Nerd 😂,Negative,0,0,2025-01-15 04:10:41,NZ,20,Video Title: is this rainbolt’s greatest guess?. Comment: Nerd 😂
UgzB48S7mUcDBikpqB14AaABAg,7YFGPrgc6lU,Why Octopus Is One Of The Smartest Animals Intelligence! (📸:raweatertalk),@gabrielaespinoza2485,UCEI1OU1LWyw7MIZgaWUVfew,Try one inch,Neutral,0,0,2025-01-15 13:31:39,NZ,15,Video Title: Why Octopus Is One Of The Smartest Animals Intelligence! (📸:raweatertalk). Comment: Try one inch
Ugy0qTcQRzm76h58Afd4AaABAg,3dESS7vZlH0,"a bear spent the entire day,searching for food, returns home to find that his wife has betrayed him!",@jeannettestephenson7448,UCwu0EsLFf0CPOBzb6m7X_SA,Poor bear hope he gets better pour bear❤❤❤❤❤❤,Positive,12,0,2025-01-09 21:40:39,AU,15,"Video Title: a bear spent the entire day,searching for food, returns home to find that his wife has betrayed him!. Comment: Poor bear hope he gets better pour bear❤❤❤❤❤❤"
UgwjE-nwDWLcq3DWlQh4AaABAg,D0XIwMgy5oQ,White House dodges questions on Hunter Biden laptop,@SysterEuropa,UCDiLhn53SvUcv9BNZDP59xA,Faulkner is one of the brightest and best journalist.  We are fortunate.,Positive,115,5,2022-03-19 13:49:50,CA,25,Video Title: White House dodges questions on Hunter Biden laptop. Comment: Faulkner is one of the brightest and best journalist.  We are fortunate.
Ugx3eMrY2K7d5UYYIKh4AaABAg,dQ7C4IwIQFo,We twin-turbocharged Jay Leno's V12 Hemi Tank Car,@not1word331,UCH3HcwMcA3YHBvKBwOnctIA,And it will soon be illegal in California.,Negative,0,0,2025-01-12 16:51:38,CA,17,Video Title: We twin-turbocharged Jay Leno's V12 Hemi Tank Car. Comment: And it will soon be illegal in California.
UgyVWNCiwq15Hj34S514AaABAg,gh5VhaicC6g,Skills for Healthy Romantic Relationships | Joanne Davila | TEDxSBU,@peachfreude,UCqvRKfO7akpso4_aGYfdlgg,"What I can take from this is as a partner, we gotta be understanding, have a good faith in our partner, be calm and reasonable.",Positive,6,0,2019-07-02 17:09:26,US,25,"Video Title: Skills for Healthy Romantic Relationships | Joanne Davila | TEDxSBU. Comment: What I can take from this is as a partner, we gotta be understanding, have a good faith in our partner, be calm and reasonable."
UgygP3n3muMrTFnJvnh4AaABAg_aug,V4Wwuu05_t4,Operators In C: C Tutorial In Hindi #7,AugmentedUser,AugmentedCID,Narmade Har🙏 Harry Bhai 🫂,Neutral,0,0,2025-02-05 10:26:13,IN,27,Video Title: Operators In C: C Tutorial In Hindi #7. Comment: Narmade Har🙏 Harry Bhai 🫂
UgxIlLj8Ukn2Hketd0x4AaABAg,3YMpm6papBY,Platinum Jubilee: How the first day with the Queen and Royal Family unfolded,@dreamfunction4491,UCghrZOL6Gz-YpD0a076HwIQ,Poisonous people.,Negative,0,0,2022-06-08 18:58:59,GB,25,Video Title: Platinum Jubilee: How the first day with the Queen and Royal Family unfolded. Comment: Poisonous people.
UgzZRSocWYUAZRILITF4AaABAg,IXKYY3OARkU,"Skip Bayless/Joy Taylor allegations, Angel Reese deletes IG, NFL playoff preview, more",@troutrunnerjh6535,UCUGAJwXEWpYa0rj-LJAt6Jg,He says 120k a year salary isn’t nearly enough. He’s so out of touch with reality what a dummy.,Negative,0,0,2025-01-09 02:58:31,US,25,"Video Title: Skip Bayless/Joy Taylor allegations, Angel Reese deletes IG, NFL playoff preview, more. Comment: He says 120k a year salary isn’t nearly enough. He’s so out of touch with reality what a dummy."
UgzHT0C4Sj9ZJrioQNV4AaABAg,VL1BX7o7Lj4,is this rainbolt’s greatest guess?,@Viper_Playz,UCTi0WhG9bsztbIU6gZPBqTQ,It’s got the trailmakers music in the background!!😂😂,Neutral,0,0,2025-01-14 10:13:36,NZ,20,Video Title: is this rainbolt’s greatest guess?. Comment: It’s got the trailmakers music in the background!!😂😂
UgyvOBt7KR7k6AszLJV4AaABAg,f-OSOiy7AD4,She found a new born baby in her garden 😀,@SaanviSoni10987,UCQjUZMW6apMAXYb41PouTQA,❤❤,Positive,0,0,2025-01-15 07:20:15,NZ,15,Video Title: She found a new born baby in her garden 😀. Comment: ❤❤
UgyfSoOrPSCqkN8ad1Z4AaABAg,p5P6nlQUt1U,SHAPIRO: 5 Reasons Why CNN Is Fake News,@ricardofalcon7889,UCMWOmSyjYgySdaW48jVRHJg,"You can’t have “not biased” and “my truth, or your truth” in the same sentence",Positive,0,0,2022-04-05 17:28:15,US,25,"Video Title: SHAPIRO: 5 Reasons Why CNN Is Fake News. Comment: You can’t have “not biased” and “my truth, or your truth” in the same sentence"
Ugytvuh6vC6-KtG-yAp4AaABAg,m8Icp_Cid5o,System Design for Beginners Course,@RicardoBuquet,UCXOMnjnjc-AXRvBPvbn22LA,I feel this video was fairly good (not more than that) until the code part that was sort of useless.,Negative,0,1,2023-09-02 23:57:17,US,27,Video Title: System Design for Beginners Course. Comment: I feel this video was fairly good (not more than that) until the code part that was sort of useless.
UgxezhMrHV_jg2sitCF4AaABAg,XBhEZ7gQCpQ,Journalist reports live from Gaza as neighbouring building hit by Israel airstrike,@ksh1127,UCqjP0ePqKgZKPFk6H9lMp6g,You can hear the fear in her voice. 😮,Neutral,0,0,2024-07-21 18:29:20,GB,25,Video Title: Journalist reports live from Gaza as neighbouring building hit by Israel airstrike. Comment: You can hear the fear in her voice. 😮
UgwenuB1G5otCz-M7w54AaABAg_aug,Cae3ovlTgqg,The right thing to do when you're kidnapped #movie #film #shorts,AugmentedUser,AugmentedCID,"This show was really good at first, but then became a disorganized mess. It became messy in the very first season, so I never finished it and it was cancelled. It became too messy, too quickly.",Negative,0,0,2025-02-04 03:55:09,NZ,1,"Video Title: The right thing to do when you're kidnapped #movie #film #shorts. Comment: This show was really good at first, but then became a disorganized mess. It became messy in the very first season, so I never finished it and it was cancelled. It became too messy, too quickly."
Ugy_Kns0sLrWBCR6X5Z4AaABAg,-PTmQQxilRk,Bannon Vows to Take Musk Out by Next Week,@da90sReAlvloc,UCa5Sgtzl_VMNF5RgI7SU0ZA,"Bannon.  Couldn't  coordinate. A.   Trump.  Rally.  At.  A.  Maga.  Convention.  ,     

Watching Bannon try to be the big man is comedy gold",Negative,6,0,2025-01-13 12:16:30,IE,25,"Video Title: Bannon Vows to Take Musk Out by Next Week. Comment: Bannon.  Couldn't  coordinate. A.   Trump.  Rally.  At.  A.  Maga.  Convention.  ,     

Watching Bannon try to be the big man is comedy gold"
Ugy4Eq_r29BBCPfmmJx4AaABAg,EqzUcMzfV1w,Web Development In 2022 - A Practical Guide,@Aleph-Zero,UCU4pmPyS-Sa42uNAfUpOYdQ,Dude even gives access to his slides. Gold,Positive,0,0,2022-01-12 18:53:01,US,27,Video Title: Web Development In 2022 - A Practical Guide. Comment: Dude even gives access to his slides. Gold
UgzMm5Y3ilp7r3gCUuF4AaABAg,fgY1hyrZB-8,Gutfeld: Biden’s press conference,@dashhoundlover2837,UCKjSnlYbPHKv5redIGOJWoA,LOVE THIS GUTFELD IS GREAT !!,Positive,0,0,2022-01-22 20:44:37,US,25,Video Title: Gutfeld: Biden’s press conference. Comment: LOVE THIS GUTFELD IS GREAT !!
Ugx3AHf2KozjClTt-LB4AaABAg,UfEk8UJIwTc,Affirmative Action is Racist | Change My Mind,@johndawhale3197,UCY_q1myWIPIQawtgLnqNdVw,"19:10 ""White man laughs in black woman's face""


- CNN reports",Negative,741,7,2020-06-26 23:12:22,US,25,"Video Title: Affirmative Action is Racist | Change My Mind. Comment: 19:10 ""White man laughs in black woman's face""


- CNN reports"
UgzlgdoI2rkTkXwWf3N4AaABAg,o5n85GRKuzk,Design Twitter - System Design Interview,@kSergio471,UC_BaNNYlALaMV643PvYCirw,"If sharding by user id then, to retrieve a single tweet (e.g. by a direct link), you would need to request all shards. Is it something tolerable or how do you overcome it?
And what about hot user problem? Sharding by user id does not work well in this case.",Negative,2,1,2023-07-17 21:09:24,US,27,"Video Title: Design Twitter - System Design Interview. Comment: If sharding by user id then, to retrieve a single tweet (e.g. by a direct link), you would need to request all shards. Is it something tolerable or how do you overcome it?
And what about hot user problem? Sharding by user id does not work well in this case."
UgwnLI1G2V8E0hYFMjN4AaABAg,SWYqp7iY_Tc,Git & GitHub Crash Course For Beginners,@masoudasadat5679,UCd5xek6nOGwz1T4lQTKEqkg,I have nothing to say but I LOVE YOU Brad! Since 2018 I have started Computer Science till I get involved in software projects you saved me (:,Positive,0,0,2022-09-18 15:03:12,US,27,Video Title: Git & GitHub Crash Course For Beginners. Comment: I have nothing to say but I LOVE YOU Brad! Since 2018 I have started Computer Science till I get involved in software projects you saved me (:
UgxBZHrFeiQgIeZujOp4AaABAg,MZQ6Kcx394c,Coronavirus: Britons among hundreds quarantined in Tenerife hotel – BBC News,@lostinpa-dadenduro7555,UCLncxi_kByBiou2clUJlPGw,So 20% need urgent care.   What’s 20% of 100 million?   Got enough hospital beds?   Enough ventilators and oxygen bottles?   No?   Hard decisions are gonna have to be made on the medical front lines.,Negative,55,6,2020-02-26 22:47:17,GB,25,Video Title: Coronavirus: Britons among hundreds quarantined in Tenerife hotel – BBC News. Comment: So 20% need urgent care.   What’s 20% of 100 million?   Got enough hospital beds?   Enough ventilators and oxygen bottles?   No?   Hard decisions are gonna have to be made on the medical front lines.
UgzYhmumnyXBmIn3CSl4AaABAg,c9Wg6Cb_YlU,"UI / UX Design Tutorial – Wireframe, Mockup & Design in Figma",@tan8067,UCVmcrh3SSGUeK0aV2QFsYng,Thank you so much Adrian! You explained it all perfectly and made it much simpler to understand.,Positive,1,0,2024-02-21 00:45:20,US,27,"Video Title: UI / UX Design Tutorial – Wireframe, Mockup & Design in Figma. Comment: Thank you so much Adrian! You explained it all perfectly and made it much simpler to understand."
UgzU9lYFVNadBEu516d4AaABAg,ewOdKRVYVFE,Shark Swims on Beach Trying To Catch Turtle,@Atravella19,UCrAfRxHFeNR7kgg87V0qHlA,Orcas hunt like that rarely but it’s a plan,Neutral,0,0,2025-01-11 21:57:06,AU,15,Video Title: Shark Swims on Beach Trying To Catch Turtle. Comment: Orcas hunt like that rarely but it’s a plan
Ugznj33Hn-Hdqu4S_x94AaABAg,nu5mdN2JIwM,Sass Crash Course,@tonymorin6308,UC6Bupsf4H2-zKAIfliW97kw,"Cheers Brad. Great sass primer. For the last few days & I've been beating myself up by having a new v16 version of node.js, but trying to use the old npm way of using sass on your Udemy Modern HTML & CSS course. I now know how to do both npm & live sass vs code extension. Ouch! no pain, no gain lol",Positive,0,0,2021-11-25 14:00:31,US,27,"Video Title: Sass Crash Course. Comment: Cheers Brad. Great sass primer. For the last few days & I've been beating myself up by having a new v16 version of node.js, but trying to use the old npm way of using sass on your Udemy Modern HTML & CSS course. I now know how to do both npm & live sass vs code extension. Ouch! no pain, no gain lol"
UgwcFVwOtpuXtDt7giN4AaABAg,U69pJN5UO84,"Trump's Plan for ""Greater America"" Explained",@LilFish0,UCT8wps7Oh7Phe7uuwdUuN2g,Did trump actually say this stuff? Seems a little off the wall tbh,Neutral,0,5,2025-01-14 01:21:06,IE,25,"Video Title: Trump's Plan for ""Greater America"" Explained. Comment: Did trump actually say this stuff? Seems a little off the wall tbh"
UgxcK3RrgWW6RFdE6mZ4AaABAg,1NAKGXkgVcI,Buying a Fake Graphics Card,@recitco_ditchfey,UCUNJyIUgAi02v5yfgJwT2Ng,why you have 14 4090 just on the top shelf,Neutral,0,0,2025-01-09 17:31:44,US,28,Video Title: Buying a Fake Graphics Card. Comment: why you have 14 4090 just on the top shelf
UgyJZd_RbDMPlGmAMg54AaABAg,u6cZYrApZaw,"The motorcycle made by the old man,an Indy-style vehicle,is very sturdy #movie #shorts #viralvideo",@justinb2022,UCn7UaFRJZOg0QPMfu1vzzMg,"20,000 pounds would never be loaded on top of something, let alone something like THIS, that’s like 3 large pickup trucks loaded on a milk crate. That much weight would’ve flattened that bike.",Negative,1,0,2025-01-14 15:46:30,IE,2,"Video Title: The motorcycle made by the old man,an Indy-style vehicle,is very sturdy #movie #shorts #viralvideo. Comment: 20,000 pounds would never be loaded on top of something, let alone something like THIS, that’s like 3 large pickup trucks loaded on a milk crate. That much weight would’ve flattened that bike."
Ugy_0T89gWZQs3lo2dh4AaABAg,g2y-QFB1DF0,‘They Didn’t Let Me Recover’ Islam Makhachev Explains His Bad Recovery In Australia 🤔,@killekillekille1,UCzpqW9V8X0O6I-LgELwa1Hg,I just knew there would be some excuses about the first fight as soon as he opened his mouth,Negative,0,0,2025-01-13 06:23:43,AU,17,Video Title: ‘They Didn’t Let Me Recover’ Islam Makhachev Explains His Bad Recovery In Australia 🤔. Comment: I just knew there would be some excuses about the first fight as soon as he opened his mouth
Ugx1C6CofPRAGUmKA_F4AaABAg,8S0FDjFBj8o,How to sound smart in your TEDx Talk | Will Stephen | TEDxNewYork,@kavinkhanna5689,UCQUSLyhPgywOKdM_o9CxkUQ,4:19 WAGAWA GABBA GABBA TURKEY 🗣🗣🗣🔥🔥🔥,Neutral,0,0,2024-09-13 13:17:04,US,25,Video Title: How to sound smart in your TEDx Talk | Will Stephen | TEDxNewYork. Comment: 4:19 WAGAWA GABBA GABBA TURKEY 🗣🗣🗣🔥🔥🔥
Ugwi74C-1llxpILwpNx4AaABAg,4gX44uyGSHo,Is Coding Still Worth Learning in 2024?,@alexfish7792,UCONkBAR0088GSVsGx3DH5YA,"Even if it does die, I still enjoy it as a hobby. Things will always be more blissful doing things from scratch and from your own mind.",Positive,27,2,2024-04-18 04:14:14,AU,27,"Video Title: Is Coding Still Worth Learning in 2024?. Comment: Even if it does die, I still enjoy it as a hobby. Things will always be more blissful doing things from scratch and from your own mind."
Ugy9qV4X5nSuAhKXIW54AaABAg,s9wW2PpJsmQ,JavaScript Loops,@luisaborba4829,UC4_hOYx4XqQqBinnsGwW21Q,"Amazing video, I couldn't understand a word when my teacher taught us this concept at the bootcamp. You're a great teacher, thanks for this video Mosh!",Positive,0,1,2024-04-15 03:02:27,AU,27,"Video Title: JavaScript Loops. Comment: Amazing video, I couldn't understand a word when my teacher taught us this concept at the bootcamp. You're a great teacher, thanks for this video Mosh!"
Ugw9GkYvoA8w7whwBi54AaABAg,gOMW_n2-2Mw,"Python lists, sets, and tuples explained 🍍",@decktoe,UCE5ZuAmBrN8NFgOhkebpgvQ,can u do in the next video lua video,Neutral,1,0,2022-11-04 21:36:58,CA,27,"Video Title: Python lists, sets, and tuples explained 🍍. Comment: can u do in the next video lua video"
UgwxamtfGzt9TQx_QLF4AaABAg,1Z5OZaBR_7c,Ukrainian capital Kyiv hit by 'horrific rocket strikes',@turalzaman9918,UCittiB9Gm3sRxVkZ1ytVqqw,🇺🇦🇦🇿❤️,Positive,0,0,2022-02-26 19:34:59,GB,25,Video Title: Ukrainian capital Kyiv hit by 'horrific rocket strikes'. Comment: 🇺🇦🇦🇿❤️
UgwxO2zB00v5N6ZAFbl4AaABAg,BhuXPJzogYs,"I've come to the right place, then. #braveheart #melgibson #brendangleeson #williamwallace #movie",@abaddon181,UCy62N_fqqoBa-Zkp8b2OnOg,Love this movie!,Positive,0,0,2025-01-14 01:21:40,IE,24,"Video Title: I've come to the right place, then. #braveheart #melgibson #brendangleeson #williamwallace #movie. Comment: Love this movie!"
UgzVrCzAzfJUmdodPYd4AaABAg_aug,8k-kK3tsJFY,Complete backend developer course part 2,AugmentedUser,AugmentedCID,Invalid login details; password check failed.,Negative,0,0,2025-02-02 12:02:53,IN,27,Video Title: Complete backend developer course part 2. Comment: Invalid login details; password check failed.
UgwWgxrEvI0M3BLCzUd4AaABAg,LusTv0RlnSU,Variables in Java | Input Output | Complete Placement Course | Lecture 2,@LavizaGhani,UCnWjZ3Cvo_M3WAewbgieSkg,I am so amazed thatt how can someone explain in kinda easy way  as you explained👏,Positive,0,0,2024-09-23 17:22:26,IN,27,Video Title: Variables in Java | Input Output | Complete Placement Course | Lecture 2. Comment: I am so amazed thatt how can someone explain in kinda easy way  as you explained👏
